S/K,Maturity,Volatility,Rate,Labels,Prices,Strikes,Weight_0,Weight_1,Weight_2
0.5012047244756405,0.7783318863407898,0.1973054883173868,0.08016857502859949,0.0008957640272295106,100.32707538006456,200.17184691350738,0.272519361203614,0.1873360684205059,0.5401445703758803
0.5010000873208873,0.988027110662645,0.31570536780784403,0.07855818005631175,0.40753524390432627,100.83769603705453,201.27281130086638,0.07053325937484697,0.31771109979563106,0.6117556408295219
0.4987154165988565,0.873268997339705,0.6124674734164248,0.025636389863270406,4.5627649273753175,99.39732989999675,199.3067119879058,0.5413297566034374,0.12288915443998728,0.3357810889565752
0.5074943499591639,0.5224401374550374,0.8393341607990733,0.08425869942378486,6.257300991222163,101.33262841296857,199.6724267395734,0.37105969163000685,0.27862757896889256,0.35031272940110053
0.5143971558280404,0.9839394238706294,0.7405073757864912,0.044301778167751826,10.971877086963648,102.86258304567701,199.96724686413958,0.5055237211197384,0.17334878206764506,0.32112749681261654
0.5047406549170455,0.3088069262909967,0.5428971239032899,0.05727259010304557,0.20113665619353527,100.85653741478349,199.81853340377216,0.09975493427553898,0.4921473884566734,0.40809767726778756
0.49713379986886436,0.8893236877131698,0.5410871713297738,0.07235589786800266,3.5136677303462243,99.98313390270596,201.11916335014809,0.34352345852406313,0.13105815184721586,0.525418389628721
0.49222373401629166,0.6688144453051292,0.7332163726241252,0.09173364520250905,5.654265102778954,98.36341044242062,199.83475733651838,0.16656531920554574,0.33691118661489916,0.49652349417955516
0.502616525520243,0.7012506912737564,0.17583561932382752,0.04018830129611772,1.558810114213262e-05,99.96673851102022,198.89266157245368,0.3001285181054509,0.311096930791506,0.388774551103043
0.49967957490018533,0.676199775897881,0.9637812259718758,0.09977633291357788,12.597943309398776,99.51328706874929,199.15420214770197,0.5504928788254244,0.36550245467955633,0.08400466649501934
0.5104722346391175,0.8276477436710201,0.22387995837137342,0.0739590175399288,0.010669517284552205,101.7569284916056,199.3388113724608,0.3394083970134912,0.3518297393705622,0.30876186361594654
0.4984905611536177,0.5785982779159122,0.1312040562226522,0.0937936954319541,1.2834474436127795e-10,99.60350391851827,199.81021042407238,0.18579991811660823,0.3926091085871108,0.4215909732962809
0.49573163057680536,1.0128044408313663,0.04097443808446726,0.04456112077326971,7.841065171981494e-58,99.75111097114078,201.21998439977696,0.32739344732476866,0.3791661379359703,0.29344041473926097
0.49610381029030715,1.0676708022311086,0.6544792398764939,0.08173295336251693,8.723515064315364,99.23078081676844,200.02019488360943,0.2997517009030633,0.40197285030812435,0.2982754487888123
0.5052440069170265,0.6631324753399295,0.40128271487397643,0.044617542531903684,0.38435339070228425,100.63535304933224,199.1816858222705,0.15105629252992359,0.4911816664939803,0.35776204097609615
0.5059513313462851,0.41934529770422163,0.6012450222909971,0.049772213513147895,1.0013260175143284,101.60238847835667,200.81454911483885,0.12752070787662087,0.3709683273227827,0.5015109648005964
0.502433581226263,0.48903090851961023,0.044713676351631294,0.03387142830391757,2.2940922554634134e-103,99.6938750076292,198.4219979172404,0.3228148941003205,0.5024742185484985,0.1747108873511811
0.4979167626368202,0.7405630661820741,0.18720669854788716,0.02852666064451742,6.527355460555898e-05,99.00428444000944,198.83701829139468,0.39200683317972557,0.14503631474541384,0.4629568520748606
0.4924595726252278,1.0464889922354492,0.17013880753411964,0.04981230297159858,0.00046101558491365956,99.15460684667981,201.34567862718464,0.5036746771533924,0.15175767117515238,0.34456765167145514
0.5105152352099724,0.34233336402982695,0.6753603001967721,0.05204609967728541,1.123793452653505,102.35780910514015,200.49902930524863,0.006508202172245298,0.5124402948439861,0.4810515029837687
0.49398234714422373,0.6252617691383422,0.3743373910451975,0.051905556264145114,0.160964981343928,98.91944089385096,200.24893898682237,0.346984276600411,0.6491193450005586,0.0038963783990303823
0.4951887439474849,0.24233904479708857,0.7774185675897665,0.04906188261268103,0.7514986944743542,100.08741393566913,202.11972739486072,0.1408911570281898,0.17587178876199805,0.6832370542098122
0.49191432613101743,0.9517210529178062,0.6558997117839664,0.0963743964174021,7.397761870701821,98.54410615906501,200.32778255134326,0.3204478974661002,0.10809497367091495,0.5714571288629848
0.4956647021663074,0.3104556205624802,0.04168699812333131,0.08931521677849207,1.8826545133701377e-186,99.63846064551291,201.0198834212766,0.3685366002896909,0.3926249283306243,0.23883847137968484
0.49161090458530227,0.6484571478208332,0.9608984495011954,0.02883988351696854,10.402372239963277,97.9847102622649,199.3135411528753,0.38853050914864545,0.26053864674270705,0.35093084410864755
0.5054250845193208,0.42651707428780217,0.475230010363467,0.03475396617396195,0.24308863397461433,100.8643643870702,199.56343180512337,0.17233307454230548,0.41620171304992654,0.411465212407768
0.5012619462329424,0.9426929784592541,0.1574985012557819,0.08510037008151004,0.00015324657587050504,99.88606399162028,199.26919396590708,0.23221018750970016,0.4136654622661747,0.3541243502241252
0.49935405177805464,0.7084018123293212,0.45545291090810547,0.04610479463933609,0.9045415898337907,100.23207810861578,200.7234701545296,0.5593843567332069,0.07059148332550806,0.37002415994128507
0.5030252044829291,0.30637478847638083,0.2112070002638841,0.06851566704493263,1.6434477382256e-08,100.25018121035875,199.29454889523512,0.2885114841060289,0.3834260241715341,0.3280624917224371
0.5048458754558001,0.4404475566340329,0.37290385404343424,0.09967809327731289,0.05248553770456932,100.78534906420374,199.63587693612374,0.24895839212910623,0.29620338600301904,0.45483822186787465
0.5022984094890555,0.7887385055877072,0.5602768150871728,0.03851339406070049,2.9682830953071626,101.12619440401168,201.3269253766473,0.2695365239402743,0.3916104388361421,0.3388530372235836
0.5038814297370148,0.3879542275025925,0.7703953807925574,0.05057026797359035,2.4724826191739435,100.01421093963927,198.48759060606494,0.402041385385773,0.08350404320591652,0.5144545714083104
0.5003738782854118,0.8049617461369358,0.4031809914854623,0.07433571044524366,0.798504981331801,100.39192386215066,200.6338224652235,0.47778269155127107,0.24515044095425623,0.27706686749447273
0.4960652487514428,0.8073437726695691,0.3501337451796628,0.07835936718469293,0.3368774071537781,99.62616540018973,200.8327849026735,0.5157731700644567,0.27883572982888355,0.2053911001066596
0.49826955929343103,0.9315210423514038,0.9764033894033822,0.06336166590578894,18.127518105202643,100.07601681435568,200.84714176853998,0.188706679482063,0.7656656543225833,0.04562766619535371
0.4962811380803112,0.9526368157828626,0.7622206286892426,0.07902619438124353,10.803606128598883,98.98022794766325,199.4438642792942,0.11413488499483632,0.1288804221870447,0.7569846928181189
0.497499785266895,0.4204849614810495,0.6503478439157268,0.06844349536538448,1.3868187126517562,99.87780328290663,200.75949023641272,0.3904562728935404,0.13735457344945273,0.47218915365700675
0.49507697555820107,0.9389357146090016,0.5568972413426979,0.026632267763582435,3.6600759395461946,99.27022348502953,200.51472475184693,0.9376916545405564,0.05783906189022622,0.004469283569217364
0.4991613272334403,0.5263711240990443,0.8835551775631819,0.06503962815268093,6.813750391525495,100.45858872668784,201.25475121133906,0.2156354718708261,0.28648344550596916,0.49788108262320474
0.4974099509589823,0.4636459180127826,0.16547106370654882,0.024363771375871444,1.3213012501602182e-09,99.17166415973033,199.3761161563659,0.17202779426671524,0.2171869039367173,0.6107853017965674
0.4950011107236523,0.7476586341382356,0.3042407786515511,0.029505630584508707,0.05525053090699528,99.33024081441258,200.6667028871908,0.21464984824325078,0.4279402451784385,0.35740990657831073
0.4997729524695645,0.7974331485981689,0.28252556939503953,0.07833438902438337,0.06847016923567095,99.91812776695001,199.92704141594155,0.04907088139791078,0.43328705776942367,0.5176420608326656
0.4931190512144595,0.6000302004705359,0.8973763006008384,0.06614442516937234,8.239930629102542,98.12638706605155,198.99127162981173,0.22490759404858696,0.40425892670640867,0.37083347924500437
0.5010142798280415,0.4518703019391153,0.9915798560832169,0.06812287399410458,7.564485289707676,99.62297942142459,198.84259477717336,0.2772629315504469,0.3307567384855415,0.3919803299640116
0.5061472499731198,0.8047724620004941,0.20167698334983256,0.04187762955187038,0.0010849857587952524,101.57381288923528,200.6803610898402,0.253637175128668,0.058199764037725414,0.6881630608336066
0.5069705457939734,0.9129115240162098,0.29540626327152275,0.04694321853226022,0.16230122839377525,101.00378133517245,199.23007790716733,0.38792284513537323,0.2093696934029442,0.40270746146168257
0.49840428363796,0.6521232629648417,0.27070600847952486,0.06198642619856927,0.011546085881628698,100.2450485342776,201.13199630341745,0.04012092983519572,0.7053251636174048,0.25455390654739946
0.4932400187692784,0.4032055597999552,0.07427119596850325,0.020377723648765746,2.7067297741191136e-50,98.53924684653595,199.77950510262508,0.29389160621510596,0.16443623353663026,0.5416721602482639
0.49605670418977027,0.4706970258811708,0.6582106139665004,0.09063483686010279,1.9614010099979318,98.74964802884583,199.0692741269119,0.02729186602873923,0.9104362352306273,0.06227189874063359
0.5001719291708369,0.6654612712667767,0.7472923578368247,0.09537664937166815,6.393488654083953,100.7261142543256,201.38298129066328,0.28427557083477667,0.38569395094743375,0.3300304782177896
0.5052015925728057,0.34183929166059934,0.05505792870312378,0.05996901523382188,5.1146762342831106e-95,100.89693345452393,199.71618248607055,0.5545977081226398,0.09006200922781378,0.3553402826495464
0.49879734887988175,0.8971978025000811,0.38218020297994154,0.02003943549081659,0.5919135350255029,99.22671966028794,198.93193073923754,0.3347924255881338,0.47976456597834377,0.18544300843352243
0.501471749902354,0.626959967166057,0.7162673356145622,0.022667685982764328,4.415636805571657,100.0155870999844,199.44411049966288,0.7124097702156702,0.07426192203737486,0.21332830774695488
0.5124459772821396,0.22493047941652694,0.7037285830141429,0.027987579196503676,0.4146352869066603,101.85341397601057,198.7593199896127,0.39423673431759365,0.1623291741073144,0.44343409157509195
0.4987381885999394,0.5351960207470123,0.8749077331835622,0.022107894197150424,6.338782488105249,99.60410008955203,199.71219843654086,0.48661487380201734,0.12769017034800112,0.3856949558499816
0.5000086713675134,0.5636421763146702,0.33223884854276065,0.04509332605783265,0.03947863074168012,99.83061353604195,199.65776446037881,0.07134813455184641,0.4191379813264988,0.5095138841216548
0.4984940582675006,0.8014139603874406,0.0694060973792894,0.039741744161739284,4.414997871531535e-27,99.65686168625697,199.91584660529568,0.3845976334399802,0.0533919158645146,0.5620104506955051
0.50361509344807,0.3847222100278032,0.3917304438025181,0.024160323685355173,0.027277549002773682,100.5922447713361,199.74032962875964,0.19463986411088047,0.22148468339600733,0.5838754524931122
0.4965894647449193,0.43866645966267487,0.8824802353408865,0.04986848773239892,4.820371867806925,99.36134169837129,200.0874943035889,0.41677567236226104,0.41898751649501836,0.16423681114272068
0.5052265800442945,0.5205067205645899,0.03931591421975409,0.0845796746265777,2.4226063987280006e-113,101.68284211843937,201.26186177600664,0.5526969746521095,0.05494673637758342,0.39235628897030694
0.497797184209327,0.5491455600791633,0.9823768839167331,0.05770522049694177,9.522022081423703,99.89595404981908,200.6760126787141,0.2416055234674729,0.49330256979324266,0.2650919067392844
0.4956011915709584,0.9900781541186132,0.34423653753651934,0.05532786488055326,0.5292689140050677,99.5474684163033,200.86204413826647,0.5291997427336231,0.22729534994239198,0.24350490732398491
0.5013188458762129,0.47734082843673004,0.40253153076061476,0.03254878694695752,0.0967202696852103,99.78466291008911,199.04430828983485,0.46196705535445637,0.3941655481964653,0.1438673964490783
0.503508714526423,0.48435831352520703,0.8332969161059821,0.051995743241397274,5.029379330284401,101.0631548605535,200.7177868919485,0.45994555902824114,0.32954270660234936,0.21051173436940965
0.5023131645640916,0.6717060200912232,0.033335936682765466,0.0861923863112872,5.687859959947057e-119,100.57996333212262,200.23358021963472,0.00915279134534044,0.5280638521904463,0.4627833564642133
0.5025946774647305,1.0598354809495352,0.8388550901863766,0.07337766131886336,15.772171669875874,100.41480939193826,199.79282291341985,0.3418382617839736,0.34808677029277313,0.31007496792325334
0.4964765423357349,0.9506245413273458,0.6342532677559761,0.0542402322073344,6.227913394279987,99.01527604078628,199.43596040803206,0.4606945350037062,0.2841492208372368,0.255156244159057
0.49369935787069835,0.6946177945662904,0.30128784163639455,0.08672319593965884,0.054616916774311686,98.78610812875496,200.093653260589,0.05735328069095691,0.3733716870825385,0.5692750322265047
0.5055666347914999,0.8870956114626454,0.6858177058790016,0.0403297456776686,7.237726412464841,100.72730813157916,199.2364630097079,0.12108798988569638,0.640675198562226,0.23823681155207765
0.4990922914519549,0.3507806070558548,0.9596269430223531,0.03303326830067131,4.365974069283384,100.46376573689466,201.2929621586147,0.49113126274671204,0.382449490596443,0.12641924665684487
0.4966075306634696,0.7158482970822602,0.5765117649716048,0.0631380938481383,2.737738810355605,99.33898039060341,200.03518725921484,0.17348064385583836,0.47217597270208245,0.3543433834420792
0.4933908775043095,0.39166323203743414,0.8889468524676927,0.05050483983841693,3.9706881059058876,99.44629320495203,201.55681375378373,0.023594421988393954,0.07954151654597598,0.89686406146563
0.4950555712557318,0.26581545529667727,0.4881313978857403,0.03049751187597508,0.030197542499137253,98.5972894020853,199.16408404815772,0.4083452135804157,0.5345832648133353,0.05707152160624924
0.4940256882418167,0.41700780619318645,0.18975809278246575,0.0965574763474884,8.453947323290964e-08,99.18397793248026,200.76684329000213,0.07640190452884606,0.3640392166997018,0.559558878771452
0.4925116222145972,1.0040692215120743,0.9466619793950546,0.07526702941904587,18.24926833677894,98.78414282836168,200.57220656880142,0.3582424724145628,0.3890994147309239,0.25265811285451334
0.4954651092620449,0.5697697200686951,0.45017059757230743,0.037624111805369155,0.3942283957998103,99.27387988071293,200.3650267696414,0.5119680023817812,0.1872428383044953,0.3007891593137236
0.4973140713739363,0.3131458332116576,0.7678100168926304,0.06999428557688302,1.4634129791565655,100.15162250375283,201.3850567852677,0.4134426401858556,0.4427170992235645,0.14384026059057992
0.4936433921268471,0.36713786492750144,0.21437977069613068,0.03169508125338167,1.4455740117819732e-07,99.1629850909566,200.87979839802165,0.4233208627461353,0.30677132022035797,0.26990781703350675
0.4931468646301314,0.3426800812543591,0.42708216414198413,0.08919737945092093,0.03576153544113492,98.58889278991272,199.91791464365505,0.4808653199828367,0.3307333143656,0.18840136565156326
0.4925901157183316,0.6577428738011514,0.6550419877843249,0.08162397268276463,3.7377023087119827,98.88129060912385,200.73746397636864,0.48437799632450723,0.1582637995509537,0.35735820412453895
0.505051358540864,1.0287335030759135,0.7885888719567004,0.08459338112475275,13.82606323867261,101.58021210651266,201.1284800816821,0.4748327704168221,0.18388922797889606,0.34127800160428184
0.5037137227971281,0.8941042214104928,0.02780947056514898,0.07917434083487362,4.538857046960369e-122,100.68659711044926,199.88853301699908,0.3161554694683525,0.45167988698892464,0.2321646435427229
0.4960522307879318,0.3147123640496141,0.31891397537344174,0.03494536447737409,0.0003339231047916249,99.49360895542418,200.5708326266128,0.4825353138989095,0.24114457299754483,0.27632011310354565
0.5105940869680871,0.3255325345026734,0.5787965617642153,0.03546266416526841,0.39268243325377306,101.87293355098348,199.5184357811623,0.34973965068420554,0.2570069108532281,0.3932534384625665
0.494726651142669,0.2938947710122183,0.5682846101470749,0.03220494731930914,0.18000205693487592,99.47913276779394,201.07898480509837,0.1832972290640427,0.30725811975668277,0.5094446511792745
0.4891674642381153,0.9159087405040913,0.29978988871885726,0.06283156021948953,0.14630988021284375,98.66397830742504,201.69775285667347,0.3075715981278586,0.3031770252682454,0.3892513766038961
0.49751343094304956,0.6324400439539881,0.917329866085828,0.08844271804349312,9.942064548871727,98.86423448729067,198.71671464203683,0.10267506088601419,0.45022761463203376,0.4470973244819521
0.50461462671403,1.0879382005399183,0.7796708805176173,0.05718498849357556,13.650005136608911,100.88110861812545,199.91713136626092,0.240901531174988,0.5644699401066026,0.19462852871840944
0.49081922327020483,0.7939122423955838,0.4730121326575636,0.027457854712981754,1.226191387704362,98.371258811085,200.4225876803726,0.31959966473788565,0.3557055524197333,0.3246947828423812
0.4988663309504767,0.4105740120626802,0.6248429865889538,0.04992441475938683,1.045390325545231,99.89206919995098,200.2381459771584,0.2823688572834106,0.3188149866448485,0.3988161560717409
0.5032179322575983,1.0740127968990174,0.2198834136354863,0.07905736841207289,0.03967449271221635,100.93443121436756,200.57796979043073,0.3347228321661371,0.4073186058699927,0.2579585619638703
0.49786168145133625,1.0018969305743712,0.9078637070271366,0.03641120068744809,16.173527687859085,99.44979286440116,199.7538604989465,0.4788405275209516,0.49005299165539534,0.031106480823653058
0.49939030477851715,0.2068720446839416,0.531608238074925,0.0824568964367309,0.025645716858153977,100.35145760268132,200.94794921416795,0.36249467069436075,0.4207589324006943,0.21674639690494496
0.5016881462201592,0.7264937614016063,0.3914685710187863,0.0426217562100356,0.41856813109454016,100.36527161577747,200.0550987141193,0.5589100110047741,0.25362126365168336,0.18746872534354256
0.49142925952388594,0.271469299376977,0.09245959353334174,0.0781229529282094,4.599946169327894e-47,98.93528622840114,201.32152148256932,0.03562961953137868,0.3228494531214463,0.641520927347175
0.49344911711148803,0.24936364570319897,0.5789000722983823,0.08038687292043123,0.11773766042184719,99.10703164805251,200.84549391474673,0.13542866082608074,0.45972823051010264,0.4048431086638167
0.5073336588524406,0.5979530218533311,0.3911346092544498,0.08139923850664131,0.28214828476315423,101.26529624026655,199.60295256049596,0.3006178237362905,0.43037298463107004,0.26900919163263953
0.5023230118951529,0.2440909559910612,0.8393556341114963,0.040414158403262804,1.229276472475605,100.65691812185834,200.38285274270473,0.4277534856725018,0.07130398185001777,0.5009425324774804
0.5007564682689869,0.7950796692987625,0.47546938121179544,0.07514836872578852,1.720158833242703,100.3778352891617,200.45239882002406,0.22037465420385707,0.27972827159429836,0.4998970742018447
0.49409748949926807,0.7128324464452782,0.5816261677998811,0.05544140496895472,2.678305054889341,98.76261089398682,199.88486683888144,0.4018080198503469,0.34153193577623475,0.2566600443734183
0.4907487262672455,0.5066647640053785,0.8862153955525826,0.05664701548436889,6.003501966703018,98.43617231696831,200.58365319803852,0.4350495980136434,0.27106468673275336,0.29388571525360335
0.49743032980309165,0.42328827180185974,0.1409028186427098,0.02797938559455654,5.786687817993092e-14,99.39054145751862,199.80796405571505,0.2887513943399693,0.4196525711511348,0.2915960345088958
0.4984789907358823,0.3414818133728487,0.3663618170481781,0.022871556215740867,0.005238135366799401,99.63383551101185,199.87569659440786,0.2823562619430395,0.3985099834683014,0.3191337545886591
0.5054445206451676,0.6207227471890711,0.9956165044690595,0.07178331905767359,12.254011594407327,101.17374285082215,200.16784972103432,0.3482894496510833,0.49837856833892086,0.15333198200999573
0.48318686729936333,0.34701407189563394,0.16284525928163446,0.021056923104586397,5.2276871847296484e-14,96.92710809156743,200.5996326707184,0.6472772926132004,0.16055572352439448,0.19216698386240513
0.49773427778157886,0.24590521689362635,0.17739289994052462,0.07370058982670077,8.699233805204547e-15,100.63482280730285,202.18583951227188,0.38644288431773693,0.5881719446272492,0.0253851710550139
0.498176215231356,0.6319986794345418,0.47421906675770215,0.08261820293174497,0.9150660649257025,99.80892390564553,200.3486333832571,0.27185687195549063,0.5764595972339881,0.15168353081052116
0.48570275038151234,0.9135447902764844,0.9111060872480259,0.029825144005061872,13.758117043927982,97.81613692494088,201.3909471340398,0.712249368580869,0.13314586415229726,0.15460476726683367
0.499365912390707,0.5139308433133871,0.19481232664703205,0.021627631367812032,1.8582519851816033e-06,100.22099275206128,200.69650383674517,0.5704163792267322,0.26773435829528,0.16184926247798792
0.49856073974955367,0.31947358678636784,0.8235890878585331,0.02760679354494344,1.9855534371843646,99.72553969519866,200.026860809968,0.04059635832694387,0.2163344968176064,0.7430691448554497
0.5090410470796565,0.9370263283544726,0.9751828432254578,0.0622767204728554,19.043903743749066,101.98978164009154,200.35669466185863,0.3253128802862469,0.36623158219387353,0.3084555375198796
0.4983742855485905,0.780578940128787,0.4934419282824111,0.0762972904041044,1.8727744686860373,99.22718021744895,199.10172553991953,0.11214928287344143,0.48727320694734877,0.4005775101792098
0.49665235358571996,0.2808729915362854,0.17321958038211596,0.023307350902297623,3.543147533074787e-14,99.73141947900501,200.80730265137427,0.5648191703257938,0.19583069169652584,0.23935013797768054
0.5059131873461155,1.0237484903942802,0.42445724349353603,0.02720992474085584,1.6511906204210192,101.12220253838892,199.88054288295746,0.378327678517448,0.4875401893097063,0.13413213217284564
0.4922462616975956,0.9101503729539,0.9399366471670916,0.038755929385735986,15.40300816844627,99.26247456547695,201.65206379252794,0.3875596545962911,0.2677758510682446,0.34466449433546437
0.49947869092578673,0.6142443249549565,0.07359418022993193,0.05695807641956846,1.0257240528011223e-30,99.03353115203896,198.27378615187712,0.5805734602394759,0.29996556951121833,0.11946097024930573
0.5051826250647978,1.040771349364586,0.506840103524959,0.05090284927215482,3.7840670034142487,101.0822210926883,200.09045457516055,0.4302886833783188,0.16896389188322436,0.4007474247384568
0.5042714046182968,0.20906448953485918,0.4932012794124169,0.06839900645234263,0.013317402170681503,100.90101780604267,200.09268200011996,0.4653012211041373,0.2577765791963332,0.2769221996995296
0.49703873882566346,1.0840892033082987,0.8304825154935082,0.028229134405033607,14.282871369078066,99.07000244676725,199.32048492002167,0.2814967417295878,0.41307629495891757,0.3054269633114946
0.4915618245938278,0.6086675399594662,0.06812033333376849,0.08400791982878802,7.554395820822627e-36,98.99931558705181,201.39748579714032,0.33005453910305055,0.3343325307983063,0.33561293009864307
0.5058035579644581,0.5334939798641702,0.10753334369831108,0.03461721281681677,1.9654274796808613e-17,100.77994963561171,199.24721376256778,0.1978926777815631,0.24979686633141787,0.5523104558870191
0.4958482636741277,0.7057061388473291,0.09995921854175457,0.08873735480497338,2.039374920732411e-14,99.74728650974373,201.16494060226822,0.20922363796089546,0.45286511504475446,0.33791124699435016
0.49658394248196386,1.0547729073992507,0.45130735877484773,0.0855936583459847,2.7108455198144785,99.71984344087497,200.81165521073376,0.5662614450117084,0.17476136919114757,0.2589771857971439
0.49665422041523904,0.9632084022428282,0.30964447989229626,0.07469414216542332,0.2920622175283123,99.83431051236487,201.01371620057134,0.2699180591919943,0.31664045810253827,0.41344148270546743
0.5039818735340483,0.8428073205637456,0.8904968479389006,0.09083880566676368,14.077364961209721,100.63401079197186,199.67783778869014,0.5400672922391886,0.438877531921272,0.02105517583953939
0.5013135300545505,0.7774685671494874,0.2360539271275546,0.059171789291250526,0.007735090559267133,99.98283506648819,199.44172473383782,0.6292993169295933,0.3473900922665551,0.023310590803851457
0.4992020302182813,0.3578283815699086,0.714113303318791,0.07166279340047585,1.485907424817066,100.64850837389122,201.61878814852096,0.15048245294764864,0.4127539985978083,0.436763548454543
0.49910223700965145,0.34838186728981824,0.29733637986241584,0.031461117431865394,0.00027496676935610115,99.65094635708849,199.66038812837755,0.3222170904704618,0.018192551113982967,0.6595903584155552
0.5023515859720536,0.4819617112506617,0.6022807933904971,0.06168222425684661,1.4173902222687529,100.64235445378448,200.34246385236517,0.04897433168008503,0.5530629531360887,0.39796271518382637
0.4993643981427417,0.8214318727289966,0.9931074520765817,0.07704961090558837,16.64986097828899,100.16513358202396,200.58525188131668,0.012552872206154208,0.06742785273678933,0.9200192750570565
0.4974181301709044,1.0647999078572412,0.12673491557420466,0.0770868833695938,4.232620586008373e-06,99.02028188302646,199.06850168288955,0.5323933402325789,0.4138965215336092,0.05371013823381198
0.4964219675083468,0.2784420936848093,0.07564186286067238,0.028931569897740886,3.532856107319465e-68,99.77128422626082,200.98080011856703,0.2536204203336637,0.007879755675895196,0.7384998239904411
0.5013636955124747,1.0822600636562316,0.20372163555373157,0.05229729813636837,0.011479050524515838,100.3728982832695,200.19977350109522,0.45093598836529114,0.2975661861385411,0.2514978254961679
0.5006111529228148,0.45684780763196065,0.8641354631044273,0.06386528546645112,5.1044759698800775,100.77293458103547,201.29981921631867,0.08590750480529122,0.04768908478917572,0.866403410405533
